poolId,ticker,stakeAmount,"21,513,965,191,494,200",Cumulative,Bifrost stakeAmount,"17,242,689,233,737,000",Cumulative,51%
pool18yp9wal36lzzw34ujcds8vtfpsndkzq484zcm360evp5khex0l5,AROCK,"8,710,551,502",0.00%,99.99%,"8,710,551,502",0.00%,80.14%,
pool1r80l6hsdftyfvqftjak0r6llnszdtnh2x7rvtllawzj7x3afq2k,LBRTA,"8,685,979,612",0.00%,99.99%,"8,685,979,612",0.00%,80.14%,
pool189elcklfyhaczaasjdyrrxmhaeepg6avn9gxjte78ntny5fqdl7,AIOA,"8,625,671,463",0.00%,99.99%,"8,625,671,463",0.00%,80.14%,
pool1ye4zrxf0w7d7drq5wmat36dlzq270dxy9rhgcwufnaja644vwr9,NUFIH,"8,516,003,712",0.00%,99.99%,"8,516,003,712",0.00%,80.14%,
pool1xwy9ulstsdfwuh0q0jc76hjalvmh2mfal004ep6ka38k5z4zmh3,ZBP,"8,490,580,319",0.00%,99.99%,"8,490,580,319",0.00%,80.14%,
pool1her5uyhxcxeyxws60jrft4kkczc2uxyz3z2sq24582z9kvwsng0,AIVS,"8,443,859,136",0.00%,99.99%,"8,443,859,136",0.00%,80.14%,
pool1xpeupsjcwntlt78ak74kk9ymfhn2pac000yu9dp42qlpz58f0un,BAT,"8,378,857,287",0.00%,99.99%,"8,378,857,287",0.00%,80.14%,
pool19mc6suzenqdvmq3ssf3nfzv4xva3wgl83z6syumccdppyar0vga,BNP,"8,343,433,049",0.00%,99.99%,"8,343,433,049",0.00%,80.14%,
pool1rj8zkzk3dm0lmnjtafczqfp8sshmang8gg85eypjeh2e6cve0vl,STKD,"8,321,753,556",0.00%,99.99%,"8,321,753,556",0.00%,80.14%,
pool14g73qj0qz05ymqg7dp9kxdu8jr7uuzm6z6n3jwxpvqskghhmhng,TWIN1,"8,271,238,976",0.00%,99.99%,"8,271,238,976",0.00%,80.14%,
pool1lrgpe8s7yskeqwvgu4t6tmkmh8eqwu0xj56yvufpxcn2kjgn7ss,HUB01,"8,265,545,635",0.00%,99.99%,"8,265,545,635",0.00%,80.14%,
pool1h5kewwuh5jh6cuq52nwu5w7g8488qsp8ja7ahs8p2ln8ygde8xf,,"8,247,425,397",0.00%,99.99%,"8,247,425,397",0.00%,80.14%,
pool1tamft50mh0vjm346d9lusczc8fxxyh5z6fk2eel38srwvz38d78,DGITX,"8,105,416,125",0.00%,99.99%,"8,105,416,125",0.00%,80.14%,
pool1vj08te6uceklte43cy6canq7te45qjmmm0dhewy0kvstyjmgqzt,,"8,012,919,654",0.00%,99.99%,"8,012,919,654",0.00%,80.14%,
pool1tay8z4sq4a4gmyhnygyt0t5j84z8epwjra06wq28jnnmschkkuu,HIGH,"7,936,091,083",0.00%,99.99%,"7,936,091,083",0.00%,80.14%,
pool10hua8csg69l59hv4v48fpzcap726l48g77kckdg27zm5v349p69,,"7,832,636,198",0.00%,99.99%,"7,832,636,198",0.00%,80.14%,
pool1cvekct2pwhypvwrfw5e936vkk2kqhwsjxzkpf63xsc87klnsxqv,CHPL,"7,812,956,423",0.00%,99.99%,"7,812,956,423",0.00%,80.14%,
pool1qds0ldd626j09nnpn3g3ne2fvn65phr6cz74k6xv8urtgygu9cp,PERDX,"7,790,824,068",0.00%,99.99%,"7,790,824,068",0.00%,80.14%,
pool1ntyzyya7yde0yrna4q9n4g7m0gttpy35jzld9mckmtz0zfm28nq,MMDIG,"7,786,285,385",0.00%,99.99%,"7,786,285,385",0.00%,80.14%,
pool1qw4h9v0yqy53m2yx6ngcj5w8394q7wtmfk06edlpvu0zw4gn9ku,CORN,"7,727,136,525",0.00%,99.99%,"7,727,136,525",0.00%,80.14%,
pool18mgvt3k5sm5vns4tqu74qt036tw0yterxuz2zjczlqr9saeas9f,AMB,"7,683,861,100",0.00%,99.99%,"7,683,861,100",0.00%,80.14%,
pool1cuccvs6vdlrxw67kwvzdx3gcl3ha0402mkhhseqmre7u7vdkwev,ADAGO,"7,564,819,509",0.00%,99.99%,"7,564,819,509",0.00%,80.14%,
pool1agk62kg0s9606v78exurl53mqsdu44d6qeuzypur5e7ku6gpgzp,,"7,524,334,329",0.00%,99.99%,"7,524,334,329",0.00%,80.14%,
pool1tw2vq5vuxe5x8fse40ljx2mp53rdna9w0sktcq8ndr2nwj4ysgl,,"7,493,027,773",0.00%,99.99%,"7,493,027,773",0.00%,80.14%,
pool13rcsycq8h085yfu7m3s48gqf9gsxg26fp89q27e3l788k8xa4ea,,"7,426,710,994",0.00%,99.99%,"7,426,710,994",0.00%,80.14%,
pool1xlgmew766a2ndakrn4sn63t00sf5z99w4ncd7k75r5thxqyln92,,"7,395,261,117",0.00%,99.99%,"7,395,261,117",0.00%,80.14%,
pool14prutdqlndelj94pdz6h03yjh8c2qrmvgzrh4f46nryn2024u90,ADAMP,"7,279,032,594",0.00%,99.99%,"7,279,032,594",0.00%,80.14%,
pool1devkrwcez409eqm07mr224qqm4a5t3efx3x7u046kct7yk4fxa9,AMAP,"7,260,407,802",0.00%,99.99%,"7,260,407,802",0.00%,80.14%,
pool1dlzpcfmnn727lfsav0x8jmdwjz70sy429xfxjwnzk7r9wm6stws,,"7,212,598,776",0.00%,99.99%,"7,212,598,776",0.00%,80.14%,
pool1ur2y44cgsyf9l40y4xdc7w3cwy88vgmj95deatatzqnqqhrfp7f,BNP,"7,150,239,830",0.00%,99.99%,"7,150,239,830",0.00%,80.14%,
pool1y44fkeps7ftnnf495a7grfrwtt7hxcntaenyzu4x4vah5cud0mt,,"7,138,609,421",0.00%,99.99%,"7,138,609,421",0.00%,80.14%,
pool1ca862gvy5r06k5l3hulsphtp20tvuxqef0arzcyejdf365c5nrs,,"7,083,426,021",0.00%,99.99%,"7,083,426,021",0.00%,80.14%,
pool1l7xwy6sswcpxcepf9m43sez4kwgrgxuw5ekhkavj3k2lv6njvec,BNP,"7,079,910,514",0.00%,99.99%,"7,079,910,514",0.00%,80.14%,
pool1kl7qlqtzxamrj8qwutn6ww0ksw3m7chwuewztqr6uu6yz0nuqtn,,"7,065,623,281",0.00%,99.99%,"7,065,623,281",0.00%,80.14%,
pool1pqdgdhka8xegl8y3lt780n0v4p9yl5z3vdh6qqs4vdlvgaujaxu,,"7,049,057,594",0.00%,99.99%,"7,049,057,594",0.00%,80.14%,
pool1x0pr0y3hzlju5gxera9zt8fnxgzmqa4dqhm0wwu8ympxz37dwqw,GCHO,"6,974,562,455",0.00%,99.99%,"6,974,562,455",0.00%,80.14%,
pool1trxkcm5vnaj07htsmlfgjpwxmljy70ucs8z2n2qy8mvgxr73qlv,,"6,959,450,613",0.00%,99.99%,"6,959,450,613",0.00%,80.14%,
pool1lum6jezln4dtxsvjgagnd06uavwps9ntks9rk93h7spzkgyzu9w,LOTTO,"6,945,505,531",0.00%,99.99%,"6,945,505,531",0.00%,80.14%,
pool168235cjpsrvwnvddmhc7dmtcqr7c40j2mlrph3qvuxk3jqls0wy,,"6,930,190,528",0.00%,99.99%,"6,930,190,528",0.00%,80.14%,
pool1lgzryt60tckrjspn7z0gxup6ms6srd2xmtl9y7wvt5fsxnd2qxh,,"6,930,168,713",0.00%,99.99%,"6,930,168,713",0.00%,80.14%,
pool1eu8knr403p82ythegskwmf8w6v8l2w858d8jz7qvvqzj7ryech4,,"6,760,705,331",0.00%,99.99%,"6,760,705,331",0.00%,80.14%,
pool1ap5sw2p7erpvegveucua66gy50cadjvq72apar0hvzrdv8s27nl,ELEV8,"6,737,303,755",0.00%,99.99%,"6,737,303,755",0.00%,80.14%,
pool1zpsk3ql6qgzkgqncrlzulf9dype3km52rcdnajn5ttddwhhc3vj,,"6,734,321,082",0.00%,99.99%,"6,734,321,082",0.00%,80.14%,
pool1s6s6eyve0lmc4e0emzf2l68n9ya0rhrpdcq0jmkmmmxv2rkrx42,,"6,713,133,499",0.00%,99.99%,"6,713,133,499",0.00%,80.14%,
pool1zsjkw3y0kyhce6esgat3r3vec9z9rwud79lpv00u84646pu7rvf,NETSC,"6,708,854,687",0.00%,99.99%,"6,708,854,687",0.00%,80.14%,
pool1hl9tn0qpujfss69h6jr3wepc0e7tuczchpfu7nu4ma006u5scfw,HISTK,"6,707,636,362",0.00%,99.99%,"6,707,636,362",0.00%,80.14%,
pool15jc92k3rhksa3uf92sluqhhnnetx04l49xttslx67kuxz5e36e4,MAYA,"6,705,418,844",0.00%,99.99%,"6,705,418,844",0.00%,80.14%,
pool12xyhj4ktuhy0gage20p3e6z6r3s0tun7lmsk89lxv4y5wh93t0g,,"6,699,453,646",0.00%,100.00%,"6,699,453,646",0.00%,80.14%,
pool17etnr2ngwpnqwuvdzszzd36u67kzcsrs8scuxf0a63hezy9zvpv,ARARE,"6,585,879,725",0.00%,100.00%,"6,585,879,725",0.00%,80.14%,
pool19nhmxfd2tts089nx742g8jtc2ynwstkhp2594y0wwp6d5we25f6,,"6,577,656,276",0.00%,100.00%,"6,577,656,276",0.00%,80.14%,
pool14g7yxpecpp2vt25nc7mjtf8q5g8n362wxksvpxz5fht35khqs0t,EPOOL,"6,575,396,801",0.00%,100.00%,"6,575,396,801",0.00%,80.14%,
pool102s2nqtea2hf5q0s4amj0evysmfnhrn4apyyhd4azcmsclzm96m,YULI,"6,570,051,739",0.00%,100.00%,"6,570,051,739",0.00%,80.14%,
pool1rthy0xp2syng0cydp85wvz973szmq2ns8u5p4hdedkwlyhry27w,MEDA🌌,"6,559,270,234",0.00%,100.00%,"6,559,270,234",0.00%,80.14%,
pool16uf3j299ndwd3xmv6fvh648pc3s4c3y80g2t0y2rwew3xz6c3aa,GLOB,"6,522,446,890",0.00%,100.00%,"6,522,446,890",0.00%,80.14%,
pool1w3s6gk83y2g3670emy3yfjw9myz3u4whph7peah653rmsfegyj3,ISLE,"6,475,008,920",0.00%,100.00%,"6,475,008,920",0.00%,80.14%,
pool1ap29p59japhsunqkknkrdm4wh4f8krrvhft66zhns43evawjd03,SNOW,"6,304,620,604",0.00%,100.00%,"6,304,620,604",0.00%,80.14%,
pool1vcmqgcykx4k3ngj2upkyhu424dsn85ansepz2xmdxg4mqw7w6ac,,"6,269,245,707",0.00%,100.00%,"6,269,245,707",0.00%,80.14%,
pool1wpj6th0242z6l2s7zl357a6rv8s7a4lq9x0p74mev453qczweyf,ROCK,"6,235,559,617",0.00%,100.00%,"6,235,559,617",0.00%,80.14%,
pool10u90lv7ayyfdulnt004h2wg42yff22c8vjlnqjxv7pytypuaykv,,"6,192,921,948",0.00%,100.00%,"6,192,921,948",0.00%,80.14%,
pool12rv575nj9cfvy0r4th7jtz5x3nt6waht0qe5fdr58ucx77tk7pu,4BIZ,"6,160,723,066",0.00%,100.00%,"6,160,723,066",0.00%,80.14%,
pool1cshuf0jy40a83glgwakert9czfnqrpyq6zwqly2705mrwkajuhu,TGN,"6,108,812,087",0.00%,100.00%,"6,108,812,087",0.00%,80.14%,
pool190fke89hjqyyvsc0snhnzrgg3wjjchf0y7n79jlal0yuj8060xt,EMMY,"6,016,531,040",0.00%,100.00%,"6,016,531,040",0.00%,80.14%,
pool1x9ar8wy7ljw83ppe6y9p6h2yskrmf5dfa0td36ypk6vtgqzwqh7,,"6,008,222,335",0.00%,100.00%,"6,008,222,335",0.00%,80.14%,
pool1f5s5lqe7e3x7wxscsawaj0ddjz42y4ckcfqcxrd3nxg7wwvsysn,,"5,922,701,064",0.00%,100.00%,"5,922,701,064",0.00%,80.14%,
pool1h9jr0f9evk3raxlljq6mt4gj7ej4v82afvnlc2wh28rwy2d8lsy,PUNKR,"5,918,855,055",0.00%,100.00%,"5,918,855,055",0.00%,80.14%,
pool1ugwj76z4cx6sywscud8ntd2m9tg3gyesmnnl35qr2l5mu06pe3x,JDFR,"5,897,241,761",0.00%,100.00%,"5,897,241,761",0.00%,80.14%,
pool1jhca0ycgclhc3ae860llt8fwtgvkw4p44m0khs2df5xawk4kx8t,BTPUL,"5,828,192,999",0.00%,100.00%,"5,828,192,999",0.00%,80.14%,
pool1ytfsdx0zjdum8qwrk6urv6u6gxvlnd3r93j8p8ckj57wz3aaudu,CATS1,"5,805,804,939",0.00%,100.00%,"5,805,804,939",0.00%,80.14%,
pool10d303wup90j39mmvysf0lhr2xmr3mf38y5vs577nmlq6yy8n666,CBCP,"5,753,166,461",0.00%,100.00%,"5,753,166,461",0.00%,80.14%,
pool18en4vtxkjt3u5x6ctu9l3nqmr6pm3r7akxgu84450xdvkr4j827,EQITY,"5,716,709,557",0.00%,100.00%,"5,716,709,557",0.00%,80.14%,
pool1zmj5rkpvhdknscjrgul4cxw4xhaqfhfcjqv9kffmhd0zvdx6rvd,TMHH,"5,706,206,347",0.00%,100.00%,"5,706,206,347",0.00%,80.14%,
pool1pfl8ssfunf32pe5dyntel7eqc4gutej3f9r70h8ss7v3vesdtks,GOLF,"5,643,104,132",0.00%,100.00%,"5,643,104,132",0.00%,80.14%,
pool1xaxps54m30n35fegcweum3c86pr7xp2mmcvfsd007v9ps9xu8js,DECNT,"5,624,810,234",0.00%,100.00%,"5,624,810,234",0.00%,80.14%,
pool1mnghpud4rypv76fgq5urhzaujlevp94tjxug6556e9qyua43ktl,TRDMK,"5,612,300,437",0.00%,100.00%,"5,612,300,437",0.00%,80.14%,
pool12rruj0mjqzaf8ryg7ny0x77y80lpdxd7zh4kgg5zyy0r2rzue0q,INFAR,"5,600,127,063",0.00%,100.00%,"5,600,127,063",0.00%,80.14%,
pool174s9fj3073jx2t8zlm5x8rvyqt52uult4jn7slyrtg8gx8ay9jy,,"5,585,614,991",0.00%,100.00%,"5,585,614,991",0.00%,80.14%,
pool19r33az023gn3n8p2x35hq00j2dxc8vwln0nanpcfuvc8759cvkz,,"5,564,407,628",0.00%,100.00%,"5,564,407,628",0.00%,80.14%,
pool126ut5j5qz5wg09sjxrjugmjhqyslgam9cyj7a275y99l6n3gql0,BIOME,"5,516,812,820",0.00%,100.00%,"5,516,812,820",0.00%,80.14%,
pool1cuzhrcpp676p4u9yk2vrtj7utmq2dy4ey56uw6znml2f5hrpgpw,MIAMI,"5,477,524,588",0.00%,100.00%,"5,477,524,588",0.00%,80.14%,
pool13lz5g3f0kef09j5jvlw4t0dq7ejugl5q8sh0r8yyaxhdu04z560,ADACP,"5,433,939,462",0.00%,100.00%,"5,433,939,462",0.00%,80.14%,
pool1lv7v8r8ge22agkuv2astu503d42v749p6rp3sg8l6twuwqm525c,,"5,341,736,360",0.00%,100.00%,"5,341,736,360",0.00%,80.14%,
pool1fhrhklkcqy5mlygak5hszc3phplq7qq5a6wn30hjrv4e6ydrl9g,ANIME,"5,284,943,385",0.00%,100.00%,"5,284,943,385",0.00%,80.14%,
pool1wh23dzv4mjrm2lv5y5k3pk9yx8dpggd63ma6duesvzvvymawpny,VENOM,"5,265,858,289",0.00%,100.00%,"5,265,858,289",0.00%,80.14%,
pool1h92eaq3wksa7j3ecd8llyxva9kuyuz5ucm7a8hpwz8vhzj0wtsf,SSX,"5,214,476,162",0.00%,100.00%,"5,214,476,162",0.00%,80.14%,
pool14p4ksk3ddqtax905sys7ujakpxwvfsntjnvlu8p9d3wxycy7pv3,,"5,122,521,586",0.00%,100.00%,"5,122,521,586",0.00%,80.14%,
pool1mugxe86p0p6fzeesthdzkuk3h9xtndf4my9cznmxtmpvujzlw4f,Kings,"5,104,804,210",0.00%,100.00%,"5,104,804,210",0.00%,80.14%,
pool10s8x49tu6wcne63rqv6gmnhwpcg4kg8r4s3ncv6q7uxx76jvlwg,,"5,097,623,546",0.00%,100.00%,"5,097,623,546",0.00%,80.14%,
pool1nf8990yn76kp9csnfrrl9aar7z8l7pas0jlfu637us5n6sgycem,ZADA,"5,095,129,743",0.00%,100.00%,"5,095,129,743",0.00%,80.14%,
pool1ttxsd0ls8w35mrluxa49v0vslt7a85pfusxxemxrkpasy27tkcx,KUCKO,"5,040,513,559",0.00%,100.00%,"5,040,513,559",0.00%,80.14%,
pool16l00309tdqza9606rltqtrqejx7tcr2swa86jrmz459txfnkgq7,,"5,038,267,335",0.00%,100.00%,"5,038,267,335",0.00%,80.14%,
pool14sy0qjv6fl5jcv0gfn6zl8w9tqnm67drxum6tdmazcjvypy848w,AIRE,"5,025,750,076",0.00%,100.00%,"5,025,750,076",0.00%,80.14%,
pool1ru5ltcffgwnz6qdmccq9lcfu4zncygacm5fzvwz6tq9zcfwyl0v,,"5,021,439,761",0.00%,100.00%,"5,021,439,761",0.00%,80.14%,
pool1el6ze57482qzf830l6h2y9uj0l9fr5g7xzur89d4d806y896vgf,,"4,998,698,343",0.00%,100.00%,"4,998,698,343",0.00%,80.14%,
pool1a58fg4u3mcr2zwyqlc4dqd6mnwqjmcussmpmcml9lrmszwedmfy,,"4,988,631,386",0.00%,100.00%,"4,988,631,386",0.00%,80.14%,
pool1w6vj437xqhlkasuhc2td09jd6vfem5e03nhhpn7yqxfkzrkamch,WINE,"4,933,548,654",0.00%,100.00%,"4,933,548,654",0.00%,80.14%,
pool1p90ymkn27wj473ve0leq0u6s935atjspsq77kxttyzzqsekqjh3,JSY,"4,907,458,502",0.00%,100.00%,"4,907,458,502",0.00%,80.14%,
pool1h5368szqrqvfy7txc5r2lyay0xx4fvp2w38mswplqknax8l9wl2,OSADA,"4,845,998,156",0.00%,100.00%,"4,845,998,156",0.00%,80.14%,
pool1mw8jpnmxd22vw4h68uqw70nx24vfju4aav9rznesc4vnjnt68g4,OZGRN,"4,837,362,632",0.00%,100.00%,"4,837,362,632",0.00%,80.14%,
pool1w2s88xpylulw3l8naaql9wzxqwra06n8c2lwklmph25zjkvwuvj,FLR2,"4,823,917,912",0.00%,100.00%,"4,823,917,912",0.00%,80.14%,
pool136ahugdvaenv8ed0d3m9af4dxxtzu7u3vpfq4mxk7qq6xuvd0ca,BLOXB,"4,781,241,977",0.00%,100.00%,"4,781,241,977",0.00%,80.14%,
pool1jqdvgk0csfnwftkzn6vyz7fq8s3606uu6k7wa9xrn0jpzg4r304,,"4,780,566,920",0.00%,100.00%,"4,780,566,920",0.00%,80.14%,
pool1d0ld90s42dnypxxp08923d7pezh4xnzht2gfl5c6xm2pg6lyyyq,,"4,767,922,558",0.00%,100.00%,"4,767,922,558",0.00%,80.14%,
pool1enc9l2nealzp9sr7n77032rc593879faj6hqeny6f6h052eaaxh,,"4,731,380,110",0.00%,100.00%,"4,731,380,110",0.00%,80.14%,
pool14fka0t3prjrldjkavqc6vs0zyngq7jw9edek57js94g9v4r25rg,,"4,693,282,166",0.00%,100.00%,"4,693,282,166",0.00%,80.14%,
pool1f89cpnym44rfv52jj88f3g20axraw4g9g7aglnqsgjl220lpdd8,BNP,"4,597,440,863",0.00%,100.00%,"4,597,440,863",0.00%,80.14%,
pool10wugf8sxugp74y0dafvc83jmcg2z9v7u5yfs79zy67rxc5lqhd6,,"4,579,530,164",0.00%,100.00%,"4,579,530,164",0.00%,80.14%,
pool1sktjey6tdtgp6svf0d2nth7ruq3zjnhgg2dckpkveyeqk0jttgj,ENOV8,"4,569,983,432",0.00%,100.00%,"4,569,983,432",0.00%,80.14%,
pool1u283gl35gdj2l6c5cmg9crugf9aq7w6242pr88v6enr8u9q2vzj,,"4,557,490,354",0.00%,100.00%,"4,557,490,354",0.00%,80.14%,
pool1dzkrcxlqgamf3dwgyh89nrx2xkwm7cfju9mp54eyqwulku73jxs,,"4,521,987,794",0.00%,100.00%,"4,521,987,794",0.00%,80.14%,
pool1fts0a4clzu7wyhdqw48cpg2kwvstzeqddtwj34pxfw9jgvznu0q,,"4,503,424,647",0.00%,100.00%,"4,503,424,647",0.00%,80.14%,
pool1kxfg47ms0mlszthp5j8uqpmqp6575j0nfusqne5sd7ggy3ntlsz,WAVE,"4,455,479,191",0.00%,100.00%,"4,455,479,191",0.00%,80.14%,
pool1v9z04yz8cs2dvnmvfp2fmuhfvs8w784x6w6r8ah9xanugdzlmg0,GOOD4,"4,429,041,063",0.00%,100.00%,"4,429,041,063",0.00%,80.14%,
pool14pxhk34wlpu2azrnwy9ah8hrzxgffhqthcxcp620209eupfjfcn,1337,"4,365,205,438",0.00%,100.00%,"4,365,205,438",0.00%,80.14%,
pool1fmrd4ds793ja4c5muy7hwj6q7kssuhtx22em4udmvx6957z9m0u,TLP,"4,341,618,756",0.00%,100.00%,"4,341,618,756",0.00%,80.14%,
pool1a40qpxlsqwjk4a9yk636dcawly4dcrd6l26tghjxlr37cmlrwv4,RPO,"4,306,185,517",0.00%,100.00%,"4,306,185,517",0.00%,80.14%,
pool1c8glhjlfs7lqww0zg7ghajtyf527zrahyksyawnz7l58kx0utf7,,"4,269,285,597",0.00%,100.00%,"4,269,285,597",0.00%,80.14%,
pool13ft2syyqvrd0x89hcyskvz3dymqz6xavq646x2gy79lq6lrthrx,VKP,"4,259,437,485",0.00%,100.00%,"4,259,437,485",0.00%,80.14%,
pool175gxtzacpcm90adjpvlhjmfpj4ft2a3zuqsgm558hf3q7ra2vf9,CSK,"4,206,883,580",0.00%,100.00%,"4,206,883,580",0.00%,80.14%,
pool1wvezktuplgsgwxvccvaw6vyq3l8v3ecupe56apngyjuaw4jxg9u,,"4,158,057,702",0.00%,100.00%,"4,158,057,702",0.00%,80.14%,
pool17ywx7vha7t8snj3xzwm9863lvnpke0ufqjtx94mh49sf28srg9m,LAND,"4,109,515,103",0.00%,100.00%,"4,109,515,103",0.00%,80.14%,
pool1233gq8vt6nzytuw60sr9gy2jmehc88fpglrjrzsd8kys5gqelgg,,"4,079,358,398",0.00%,100.00%,"4,079,358,398",0.00%,80.14%,
pool1jk9na2mu29wwap6pprs0c98j3rvh4jva95f5m3hxnwq86tk9c0l,富士山,"4,072,302,660",0.00%,100.00%,"4,072,302,660",0.00%,80.14%,
pool1grnz2afeg7st9480vlzqc25gavvs4n34ndtktne8pnp8yutsmfv,ADAS,"3,920,250,799",0.00%,100.00%,"3,920,250,799",0.00%,80.14%,
pool1wumx7h5vnkjwhv0rycjwdqd8cykvr380etvszgevquxwz02p5wx,SOLAR,"3,906,823,910",0.00%,100.00%,"3,906,823,910",0.00%,80.14%,
pool1l3rf0h8s6fdw8g4vy8qg7fw3wwj8jdm3hg0wwwycnvj8xcl2ps8,WALL,"3,893,026,529",0.00%,100.00%,"3,893,026,529",0.00%,80.14%,
pool1m7eljcrzd593cawzwpts00mmnxnj52kr9da8r264r7c4kfd4m0h,,"3,866,076,017",0.00%,100.00%,"3,866,076,017",0.00%,80.14%,
pool1luwt2c73ng94v20qv75dcyduml727s39w3yr8xvx6eue6ae58h2,QSTKE,"3,841,060,475",0.00%,100.00%,"3,841,060,475",0.00%,80.14%,
pool189ysyxejgdu0d5u323cajq40ec6wsacq3yav3ul7fdxs6mhdhr0,,"3,790,376,532",0.00%,100.00%,"3,790,376,532",0.00%,80.14%,
pool1rte6kvv4z3f4fuq6np3qsmxh3pujem6rncpg58tuxc04gwmc2xn,,"3,772,954,682",0.00%,100.00%,"3,772,954,682",0.00%,80.14%,
pool15kh3h3d77hdcv4ld82cm7mxh7uuqm6d568drqaky9ftlczl6hfh,,"3,743,562,473",0.00%,100.00%,"3,743,562,473",0.00%,80.14%,
pool179u2dtcn92xv7n05dldlevt6hcu5v3p7g4aaqva2fm8qjzu7lpc,RISUP,"3,734,720,474",0.00%,100.00%,"3,734,720,474",0.00%,80.14%,
pool1d5lk27jlkaj6dx7ndexjzmdqtt5hnnpx5224awz83ye0v28ve42,AHOLY,"3,734,595,071",0.00%,100.00%,"3,734,595,071",0.00%,80.14%,
pool122pmneflla304ptc7s5ws948u28zaek08k6hk3fmw8rgkzmgect,PBDOT,"3,722,878,460",0.00%,100.00%,"3,722,878,460",0.00%,80.14%,
pool12plmfgtqk4nj0wse5wnr49xth22fjacxm0gxg3wc88ewzztpwf5,AMPLE,"3,707,804,452",0.00%,100.00%,"3,707,804,452",0.00%,80.14%,
pool1q5h54ekx7wwqpfz78y8dppyl6uv7rpyvvr8nhf4es434un4mpx3,BHMT,"3,629,359,972",0.00%,100.00%,"3,629,359,972",0.00%,80.14%,
pool175jklkquzts0u05axap90uqpym5knnjxky396mz95hhauwyzswe,ANADA,"3,609,790,037",0.00%,100.00%,"3,609,790,037",0.00%,80.14%,
pool1cauj94scz5wp58defdxqqgnujaalvxe388peyv2gx79y6suzl55,FGMTA,"3,588,232,446",0.00%,100.00%,"3,588,232,446",0.00%,80.14%,
pool169mewaur9ma6ffw6x90xhjj0sk9j8yu3ynqz20jh03dj20syqwc,,"3,572,523,687",0.00%,100.00%,"3,572,523,687",0.00%,80.14%,
pool13zh79cqv3y36cgknzagwegp8y0kuzel2j046jmup97hhjwk5myw,,"3,567,253,335",0.00%,100.00%,"3,567,253,335",0.00%,80.14%,
pool1ze57pe06f82s3v8ugjqxrny56sj63vs26sm5q879ahkkq69zn0c,,"3,520,782,752",0.00%,100.00%,"3,520,782,752",0.00%,80.14%,
pool1wvgf640twac8y7raqfz8hlqz4sajyw2gfpcxkq80wygekcx2402,VINA,"3,503,566,282",0.00%,100.00%,"3,503,566,282",0.00%,80.14%,
pool1e5efe78z67djz6juekzw2hqpu3tn9eaqmekdnqn2am6j25kmrt8,,"3,502,420,645",0.00%,100.00%,"3,502,420,645",0.00%,80.14%,
pool1xmftxwzqqkug8uzl2n2yvxhm6k0tx4rjtel92wjgvrlfk0uqy8c,,"3,496,676,876",0.00%,100.00%,"3,496,676,876",0.00%,80.14%,
pool1aavk93lvhqfhskga397sadl0w30tul9sp587gh7r8mt625zxze8,,"3,487,585,371",0.00%,100.00%,"3,487,585,371",0.00%,80.14%,
pool1dhfz7yak8wqmpvm5luf8ey44aewa9hcrldz0ea3rhh97jmrru5j,FIDE,"3,486,173,436",0.00%,100.00%,"3,486,173,436",0.00%,80.14%,
pool1ey97shazvk483tzqsvda6hvh8z0kld4g5ssxanrgetddgcf2mns,INV,"3,472,842,615",0.00%,100.00%,"3,472,842,615",0.00%,80.14%,
pool1vve4vgd0ncyjvalr6xzeaxqmfzvkqmxfswj7lyae8qsgqhta9wd,KOI,"3,430,496,643",0.00%,100.00%,"3,430,496,643",0.00%,80.14%,
pool1pgdw8zfuwjkqhkl5fycfkdplkwqkmwvx7gsr2rkvvpnf23wwg8r,,"3,396,396,549",0.00%,100.00%,"3,396,396,549",0.00%,80.14%,
pool19n2rjlddd0afs02cgd86mehptwaajv5kndtfcuqzdmgzq06lq0n,NAO,"3,374,643,460",0.00%,100.00%,"3,374,643,460",0.00%,80.14%,
pool1k9xjmvud972vng83669mkveaedteaprnfflqv047y66ugtqjyyq,,"3,366,510,096",0.00%,100.00%,"3,366,510,096",0.00%,80.14%,
pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,,"3,364,519,849",0.00%,100.00%,"3,364,519,849",0.00%,80.14%,
pool10ww24pk8znf747x6d0wcueajegrjwzpv8x9a4aar4t05s7uzf76,S10E,"3,363,528,947",0.00%,100.00%,"3,363,528,947",0.00%,80.14%,
pool1u56s0gg8xn8uqyzefwd38napn8jmrjqaum446alm38sgj3248re,RXG,"3,361,294,749",0.00%,100.00%,"3,361,294,749",0.00%,80.14%,
pool18dmncsu0wwzfnje42udk3eeld3z0zwjpjxname3lp8a9kpah28w,BOS,"3,311,709,780",0.00%,100.00%,"3,311,709,780",0.00%,80.14%,
pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,,"3,232,808,422",0.00%,100.00%,"3,232,808,422",0.00%,80.14%,
pool188837cdkhad7w2dwk2arsldyre3tcva8aardadf4ekc0j56267t,CAOW,"3,220,943,684",0.00%,100.00%,"3,220,943,684",0.00%,80.14%,
pool1mvk6eup390pja32f2r9fgeus5sr5u8l6x9ver65tf7q76t6309z,GSG,"3,209,593,764",0.00%,100.00%,"3,209,593,764",0.00%,80.14%,
